location,job_title,publisher_name,publisher_link,min_salary,max_salary,median_salary,salary_period,salary_currency
United States,Engineer,Payscale,https://Payscale.com/Engineer,90220.0,150600.0,105482.0,YEAR,USD
United States,Technical Account Manager,Glassdoor,https://Glassdoor.com/Technical Account Manager,80000.0,159381.0,103754.0,YEAR,USD
United States,Technical Account Manager,Indeed,https://Indeed.com/Technical Account Manager,80400.0,159681.0,103954.0,YEAR,USD
United States,Technical Account Manager,Payscale,https://Payscale.com/Technical Account Manager,80800.0,159981.0,104154.0,YEAR,USD
United States,Quality Assurance Engineer,Glassdoor,https://Glassdoor.com/Quality Assurance Engineer,80000.0,131936.0,97275.0,YEAR,USD
United States,Quality Assurance Engineer,Indeed,https://Indeed.com/Quality Assurance Engineer,80400.0,132236.0,97475.0,YEAR,USD
United States,Quality Assurance Engineer,Payscale,https://Payscale.com/Quality Assurance Engineer,80800.0,132536.0,97675.0,YEAR,USD
United States,Full Stack Software Engineer,Glassdoor,https://Glassdoor.com/Full Stack Software Engineer,105250.0,165000.0,125594.0,YEAR,USD
United States,Full Stack Software Engineer,Indeed,https://Indeed.com/Full Stack Software Engineer,105650.0,165300.0,125794.0,YEAR,USD
United States,Full Stack Software Engineer,Payscale,https://Payscale.com/Full Stack Software Engineer,106050.0,165600.0,125994.0,YEAR,USD
United States,Brand Manager,Glassdoor,https://Glassdoor.com/Brand Manager,61580.0,126991.0,87237.0,YEAR,USD
United States,Brand Manager,Indeed,https://Indeed.com/Brand Manager,61980.0,127291.0,87437.0,YEAR,USD
United States,Brand Manager,Payscale,https://Payscale.com/Brand Manager,62380.0,127591.0,87637.0,YEAR,USD
United States,Senior QA Engineer,Glassdoor,https://Glassdoor.com/Senior QA Engineer,105000.0,150000.0,120000.0,YEAR,USD
United States,Senior QA Engineer,Indeed,https://Indeed.com/Senior QA Engineer,105400.0,150300.0,120200.0,YEAR,USD
United States,Senior QA Engineer,Payscale,https://Payscale.com/Senior QA Engineer,105800.0,150600.0,120400.0,YEAR,USD
United States,Clinical Research Associate,Glassdoor,https://Glassdoor.com/Clinical Research Associate,58858.0,126880.0,89626.0,YEAR,USD
United States,Clinical Research Associate,Indeed,https://Indeed.com/Clinical Research Associate,59258.0,127180.0,89826.0,YEAR,USD
United States,Clinical Research Associate,Payscale,https://Payscale.com/Clinical Research Associate,59658.0,127480.0,90026.0,YEAR,USD
United States,QA Automation Engineer,Glassdoor,https://Glassdoor.com/QA Automation Engineer,95000.0,139691.0,110000.0,YEAR,USD
United States,QA Automation Engineer,Indeed,https://Indeed.com/QA Automation Engineer,95400.0,139991.0,110200.0,YEAR,USD
United States,QA Automation Engineer,Payscale,https://Payscale.com/QA Automation Engineer,95800.0,140291.0,110400.0,YEAR,USD
United States,SQL Developer,Glassdoor,https://Glassdoor.com/SQL Developer,92157.0,135100.0,107481.0,YEAR,USD
United States,SQL Developer,Indeed,https://Indeed.com/SQL Developer,92557.0,135400.0,107681.0,YEAR,USD
United States,SQL Developer,Payscale,https://Payscale.com/SQL Developer,92957.0,135700.0,107881.0,YEAR,USD
United States,Project Manager (m/w/d),Glassdoor,https://Glassdoor.com/Project Manager (m/w/d),72503.0,134997.0,95179.0,YEAR,USD
United States,Project Manager (m/w/d),Indeed,https://Indeed.com/Project Manager (m/w/d),72903.0,135297.0,95379.0,YEAR,USD
United States,Project Manager (m/w/d),Payscale,https://Payscale.com/Project Manager (m/w/d),73303.0,135597.0,95579.0,YEAR,USD
United States,SOFTWARE ENGINEER,Glassdoor,https://Glassdoor.com/SOFTWARE ENGINEER,98093.0,164999.0,122504.0,YEAR,USD
United States,SOFTWARE ENGINEER,Indeed,https://Indeed.com/SOFTWARE ENGINEER,98493.0,165299.0,122704.0,YEAR,USD
United States,SOFTWARE ENGINEER,Payscale,https://Payscale.com/SOFTWARE ENGINEER,98893.0,165599.0,122904.0,YEAR,USD
United States,Software QA Engineer,Glassdoor,https://Glassdoor.com/Software QA Engineer,91125.0,151920.0,110000.0,YEAR,USD
United States,Software QA Engineer,Indeed,https://Indeed.com/Software QA Engineer,91525.0,152220.0,110200.0,YEAR,USD
United States,Software QA Engineer,Payscale,https://Payscale.com/Software QA Engineer,91925.0,152520.0,110400.0,YEAR,USD
United States,System Analyst,Glassdoor,https://Glassdoor.com/System Analyst,70592.0,130509.0,92204.0,YEAR,USD
United States,System Analyst,Indeed,https://Indeed.com/System Analyst,70992.0,130809.0,92404.0,YEAR,USD
United States,System Analyst,Payscale,https://Payscale.com/System Analyst,71392.0,131109.0,92604.0,YEAR,USD
United States,Process Engineer,Glassdoor,https://Glassdoor.com/Process Engineer,77500.0,117751.0,91058.0,YEAR,USD
United States,Process Engineer,Indeed,https://Indeed.com/Process Engineer,77900.0,118051.0,91258.0,YEAR,USD
United States,Process Engineer,Payscale,https://Payscale.com/Process Engineer,78300.0,118351.0,91458.0,YEAR,USD
United States,Python Developer,Glassdoor,https://Glassdoor.com/Python Developer,102478.0,156000.0,123277.0,YEAR,USD
United States,Python Developer,Indeed,https://Indeed.com/Python Developer,102878.0,156300.0,123477.0,YEAR,USD
United States,Python Developer,Payscale,https://Payscale.com/Python Developer,103278.0,156600.0,123677.0,YEAR,USD
United States,Lead Software Engineer,Glassdoor,https://Glassdoor.com/Lead Software Engineer,120059.0,184977.0,140974.0,YEAR,USD
United States,Lead Software Engineer,Indeed,https://Indeed.com/Lead Software Engineer,120459.0,185277.0,141174.0,YEAR,USD
United States,Lead Software Engineer,Payscale,https://Payscale.com/Lead Software Engineer,120859.0,185577.0,141374.0,YEAR,USD
United States,Technical Business Analyst,Glassdoor,https://Glassdoor.com/Technical Business Analyst,82923.0,133500.0,102407.0,YEAR,USD
United States,Technical Business Analyst,Indeed,https://Indeed.com/Technical Business Analyst,83323.0,133800.0,102607.0,YEAR,USD
United States,Technical Business Analyst,Payscale,https://Payscale.com/Technical Business Analyst,83723.0,134100.0,102807.0,YEAR,USD
United States,Senior Software Development Engineer,Glassdoor,https://Glassdoor.com/Senior Software Development Engineer,41591.0,52771.0,47181.0,YEAR,USD
United States,Senior Software Development Engineer,Indeed,https://Indeed.com/Senior Software Development Engineer,41591.0,52771.0,47181.0,YEAR,USD
United States,Senior Software Development Engineer,Payscale,https://Payscale.com/Senior Software Development Engineer,41591.0,52771.0,47181.0,YEAR,USD
United States,Software engineer,Glassdoor,https://Glassdoor.com/Software engineer,97843.0,164869.0,122540.0,YEAR,USD
United States,Software engineer,Indeed,https://Indeed.com/Software engineer,98243.0,165169.0,122740.0,YEAR,USD
United States,Software engineer,Payscale,https://Payscale.com/Software engineer,98643.0,165469.0,122940.0,YEAR,USD
United States,Backend Software Engineer,Glassdoor,https://Glassdoor.com/Backend Software Engineer,124898.0,189849.0,149140.0,YEAR,USD
United States,Backend Software Engineer,Indeed,https://Indeed.com/Backend Software Engineer,125298.0,190149.0,149340.0,YEAR,USD
United States,Backend Software Engineer,Payscale,https://Payscale.com/Backend Software Engineer,125698.0,190449.0,149540.0,YEAR,USD
United States,Mechanical Engineer,Glassdoor,https://Glassdoor.com/Mechanical Engineer,75000.0,120000.0,90706.0,YEAR,USD
United States,Mechanical Engineer,Indeed,https://Indeed.com/Mechanical Engineer,75400.0,120300.0,90906.0,YEAR,USD
United States,Mechanical Engineer,Payscale,https://Payscale.com/Mechanical Engineer,75800.0,120600.0,91106.0,YEAR,USD
United States,Mobile Developer,Glassdoor,https://Glassdoor.com/Mobile Developer,90793.0,155655.0,119000.0,YEAR,USD
United States,Mobile Developer,Indeed,https://Indeed.com/Mobile Developer,91193.0,155955.0,119200.0,YEAR,USD
United States,Mobile Developer,Payscale,https://Payscale.com/Mobile Developer,91593.0,156255.0,119400.0,YEAR,USD
United States,Analyst,Glassdoor,https://Glassdoor.com/Analyst,56614.0,114754.0,77173.0,YEAR,USD
United States,Analyst,Indeed,https://Indeed.com/Analyst,57014.0,115054.0,77373.0,YEAR,USD
United States,Analyst,Payscale,https://Payscale.com/Analyst,57414.0,115354.0,77573.0,YEAR,USD
United States,.NET Developer,Glassdoor,https://Glassdoor.com/.NET Developer,92934.0,136500.0,109850.0,YEAR,USD
United States,.NET Developer,Indeed,https://Indeed.com/.NET Developer,93334.0,136800.0,110050.0,YEAR,USD
United States,.NET Developer,Payscale,https://Payscale.com/.NET Developer,93734.0,137100.0,110250.0,YEAR,USD
United States,Field Service Engineer,Glassdoor,https://Glassdoor.com/Field Service Engineer,60000.0,100000.0,70000.0,YEAR,USD
United States,Field Service Engineer,Indeed,https://Indeed.com/Field Service Engineer,60400.0,100300.0,70200.0,YEAR,USD
United States,Field Service Engineer,Payscale,https://Payscale.com/Field Service Engineer,60800.0,100600.0,70400.0,YEAR,USD
United States,Business Process Analyst,Glassdoor,https://Glassdoor.com/Business Process Analyst,73228.0,126747.0,92630.0,YEAR,USD
United States,Business Process Analyst,Indeed,https://Indeed.com/Business Process Analyst,73628.0,127047.0,92830.0,YEAR,USD
United States,Business Process Analyst,Payscale,https://Payscale.com/Business Process Analyst,74028.0,127347.0,93030.0,YEAR,USD
United States,Product Owner (m/w/d),Glassdoor,https://Glassdoor.com/Product Owner (m/w/d),99230.0,146045.0,117004.0,YEAR,USD
United States,Product Owner (m/w/d),Indeed,https://Indeed.com/Product Owner (m/w/d),99630.0,146345.0,117204.0,YEAR,USD
United States,Product Owner (m/w/d),Payscale,https://Payscale.com/Product Owner (m/w/d),100030.0,146645.0,117404.0,YEAR,USD
United States,IT Support Engineer,Glassdoor,https://Glassdoor.com/IT Support Engineer,55016.0,97156.0,70000.0,YEAR,USD
United States,IT Support Engineer,Indeed,https://Indeed.com/IT Support Engineer,55416.0,97456.0,70200.0,YEAR,USD
United States,IT Support Engineer,Payscale,https://Payscale.com/IT Support Engineer,55816.0,97756.0,70400.0,YEAR,USD
United States,Associate Product Manager,Glassdoor,https://Glassdoor.com/Associate Product Manager,77500.0,126540.0,95000.0,YEAR,USD
United States,Associate Product Manager,Indeed,https://Indeed.com/Associate Product Manager,77900.0,126840.0,95200.0,YEAR,USD
United States,Associate Product Manager,Payscale,https://Payscale.com/Associate Product Manager,78300.0,127140.0,95400.0,YEAR,USD
United States,Production Manager,Glassdoor,https://Glassdoor.com/Production Manager,60000.0,114997.0,80873.0,YEAR,USD
United States,Production Manager,Indeed,https://Indeed.com/Production Manager,60400.0,115297.0,81073.0,YEAR,USD
United States,Production Manager,Payscale,https://Payscale.com/Production Manager,60800.0,115597.0,81273.0,YEAR,USD
United States,Full Stack Engineer,Glassdoor,https://Glassdoor.com/Full Stack Engineer,109987.0,163633.0,130000.0,YEAR,USD
United States,Full Stack Engineer,Indeed,https://Indeed.com/Full Stack Engineer,110387.0,163933.0,130200.0,YEAR,USD
United States,Full Stack Engineer,Payscale,https://Payscale.com/Full Stack Engineer,110787.0,164233.0,130400.0,YEAR,USD
United States,Construction Manager,Glassdoor,https://Glassdoor.com/Construction Manager,72500.0,130000.0,92215.0,YEAR,USD
United States,Construction Manager,Indeed,https://Indeed.com/Construction Manager,72900.0,130300.0,92415.0,YEAR,USD
United States,Construction Manager,Payscale,https://Payscale.com/Construction Manager,73300.0,130600.0,92615.0,YEAR,USD
United States,DATA SCIENTIST,Glassdoor,https://Glassdoor.com/DATA SCIENTIST,102618.0,171987.0,129000.0,YEAR,USD
United States,DATA SCIENTIST,Indeed,https://Indeed.com/DATA SCIENTIST,103018.0,172287.0,129200.0,YEAR,USD
United States,DATA SCIENTIST,Payscale,https://Payscale.com/DATA SCIENTIST,103418.0,172587.0,129400.0,YEAR,USD
United States,Manager,Glassdoor,https://Glassdoor.com/Manager,46941.0,127000.0,70000.0,YEAR,USD
United States,Manager,Indeed,https://Indeed.com/Manager,47341.0,127300.0,70200.0,YEAR,USD
United States,Manager,Payscale,https://Payscale.com/Manager,47741.0,127600.0,70400.0,YEAR,USD
United States,Project manager,Glassdoor,https://Glassdoor.com/Project manager,72514.0,134990.0,95328.0,YEAR,USD
United States,Project manager,Indeed,https://Indeed.com/Project manager,72914.0,135290.0,95528.0,YEAR,USD
United States,Project manager,Payscale,https://Payscale.com/Project manager,73314.0,135590.0,95728.0,YEAR,USD
United States,Electrical Engineer,Glassdoor,https://Glassdoor.com/Electrical Engineer,80772.0,130000.0,100000.0,YEAR,USD
United States,Electrical Engineer,Indeed,https://Indeed.com/Electrical Engineer,81172.0,130300.0,100200.0,YEAR,USD
United States,Electrical Engineer,Payscale,https://Payscale.com/Electrical Engineer,81572.0,130600.0,100400.0,YEAR,USD
United States,Product Analyst,Glassdoor,https://Glassdoor.com/Product Analyst,72926.0,126947.0,94038.0,YEAR,USD
United States,Product Analyst,Indeed,https://Indeed.com/Product Analyst,73326.0,127247.0,94238.0,YEAR,USD
United States,Product Analyst,Payscale,https://Payscale.com/Product Analyst,73726.0,127547.0,94438.0,YEAR,USD
United States,Application Support Engineer,Glassdoor,https://Glassdoor.com/Application Support Engineer,80000.0,135469.0,105000.0,YEAR,USD
United States,Application Support Engineer,Indeed,https://Indeed.com/Application Support Engineer,80400.0,135769.0,105200.0,YEAR,USD
United States,Application Support Engineer,Payscale,https://Payscale.com/Application Support Engineer,80800.0,136069.0,105400.0,YEAR,USD
United States,Business Manager,Glassdoor,https://Glassdoor.com/Business Manager,62464.0,146184.0,92587.0,YEAR,USD
United States,Business Manager,Indeed,https://Indeed.com/Business Manager,62864.0,146484.0,92787.0,YEAR,USD
United States,Business Manager,Payscale,https://Payscale.com/Business Manager,63264.0,146784.0,92987.0,YEAR,USD
United States,Senior Machine Learning Engineer,Glassdoor,https://Glassdoor.com/Senior Machine Learning Engineer,147683.0,205297.0,171788.0,YEAR,USD
United States,Senior Machine Learning Engineer,Indeed,https://Indeed.com/Senior Machine Learning Engineer,148083.0,205597.0,171988.0,YEAR,USD
United States,Senior Machine Learning Engineer,Payscale,https://Payscale.com/Senior Machine Learning Engineer,148483.0,205897.0,172188.0,YEAR,USD
United States,Junior Business Analyst,Glassdoor,https://Glassdoor.com/Junior Business Analyst,52500.0,91780.0,63365.0,YEAR,USD
United States,Junior Business Analyst,Indeed,https://Indeed.com/Junior Business Analyst,52900.0,92080.0,63565.0,YEAR,USD
United States,Junior Business Analyst,Payscale,https://Payscale.com/Junior Business Analyst,53300.0,92380.0,63765.0,YEAR,USD
United States,PRODUCT MANAGER,Glassdoor,https://Glassdoor.com/PRODUCT MANAGER,99907.0,162342.0,124996.0,YEAR,USD
United States,PRODUCT MANAGER,Indeed,https://Indeed.com/PRODUCT MANAGER,100307.0,162642.0,125196.0,YEAR,USD
United States,PRODUCT MANAGER,Payscale,https://Payscale.com/PRODUCT MANAGER,100707.0,162942.0,125396.0,YEAR,USD
United States,Product Owner H/F,Glassdoor,https://Glassdoor.com/Product Owner H/F,98723.0,145864.0,117000.0,YEAR,USD
United States,Product Owner H/F,Indeed,https://Indeed.com/Product Owner H/F,99123.0,146164.0,117200.0,YEAR,USD
United States,Product Owner H/F,Payscale,https://Payscale.com/Product Owner H/F,99523.0,146464.0,117400.0,YEAR,USD
United States,Assistant Professor,Glassdoor,https://Glassdoor.com/Assistant Professor,54313.0,100000.0,65858.0,YEAR,USD
United States,Assistant Professor,Indeed,https://Indeed.com/Assistant Professor,54713.0,100300.0,66058.0,YEAR,USD
United States,Assistant Professor,Payscale,https://Payscale.com/Assistant Professor,55113.0,100600.0,66258.0,YEAR,USD
United States,BUSINESS ANALYST,Glassdoor,https://Glassdoor.com/BUSINESS ANALYST,71839.0,122430.0,90000.0,YEAR,USD
United States,BUSINESS ANALYST,Indeed,https://Indeed.com/BUSINESS ANALYST,72239.0,122730.0,90200.0,YEAR,USD
United States,BUSINESS ANALYST,Payscale,https://Payscale.com/BUSINESS ANALYST,72639.0,123030.0,90400.0,YEAR,USD
United States,Software Support Engineer,Glassdoor,https://Glassdoor.com/Software Support Engineer,80000.0,140433.0,106791.0,YEAR,USD
United States,Software Support Engineer,Indeed,https://Indeed.com/Software Support Engineer,80400.0,140733.0,106991.0,YEAR,USD
United States,Software Support Engineer,Payscale,https://Payscale.com/Software Support Engineer,80800.0,141033.0,107191.0,YEAR,USD
United States,Junior Data Scientist,Glassdoor,https://Glassdoor.com/Junior Data Scientist,65000.0,125000.0,95279.0,YEAR,USD
United States,Junior Data Scientist,Indeed,https://Indeed.com/Junior Data Scientist,65400.0,125300.0,95479.0,YEAR,USD
United States,Junior Data Scientist,Payscale,https://Payscale.com/Junior Data Scientist,65800.0,125600.0,95679.0,YEAR,USD
